HATS_F11_YYYY,HATS_F11_MM,HATS_NH_F11,HATS_NH_F11_sd,HATS_SH_F11,HATS_SH_F11_sd,HATS_Global_F11,HATS_Global_F11_sd,HATS_alt_F11,HATS_alt_F11_sd,HATS_sum_F11,HATS_sum_F11_sd,HATS_brw_F11,HATS_brw_F11_sd,HATS_mhd_F11,HATS_mhd_F11_sd,HATS_thd_F11,HATS_thd_F11_sd,HATS_nwr_F11,HATS_nwr_F11_sd,HATS_kum_F11,HATS_kum_F11_sd,HATS_mlo_F11,HATS_mlo_F11_sd,HATS_smo_F11,HATS_smo_F11_sd,HATS_cgo_F11,HATS_cgo_F11_sd,HATS_psa_F11,HATS_psa_F11_sd,HATS_spo_F11,HATS_spo_F11_sd,HATS_F11_Programs
1987,1,234.051,2.833,224.427,4.651,229.239,5.446,nan,nan,nan,nan,240.947,2.750,nan,nan,nan,nan,234.100,3.760,nan,nan,232.447,1.780,224.666,4.900,nan,nan,nan,nan,223.289,3.210,100000
1987,2,234.687,2.401,225.842,3.052,230.264,3.883,nan,nan,nan,nan,241.422,3.250,nan,nan,nan,nan,234.557,2.820,nan,nan,233.266,1.704,226.222,3.260,nan,nan,nan,nan,224.028,1.744,100000
1987,3,235.919,4.790,226.515,9.030,231.217,10.222,nan,nan,nan,nan,242.133,4.880,nan,nan,nan,nan,235.896,6.510,nan,nan,234.529,2.640,226.870,9.900,nan,nan,nan,nan,224.823,1.749,100000
1987,4,237.224,4.212,226.339,2.442,231.781,4.869,nan,nan,nan,nan,243.294,2.790,nan,nan,nan,nan,237.533,5.240,nan,nan,235.596,3.480,226.483,2.563,nan,nan,nan,nan,225.655,1.758,100000
1987,5,238.016,3.601,225.864,2.462,231.940,4.362,nan,nan,nan,nan,244.737,5.380,nan,nan,nan,nan,238.578,4.630,nan,nan,236.035,1.570,225.746,2.583,nan,nan,nan,nan,226.426,1.774,100000
1987,6,238.284,3.137,225.957,3.797,232.120,4.926,nan,nan,nan,nan,246.045,2.220,nan,nan,nan,nan,239.251,2.650,nan,nan,235.739,3.640,225.710,4.100,nan,nan,nan,nan,227.132,1.739,100000
1987,7,239.222,5.872,226.846,6.008,233.034,8.401,nan,nan,nan,nan,246.343,12.530,nan,nan,nan,nan,240.388,3.420,nan,nan,236.660,5.020,226.628,6.560,nan,nan,nan,nan,227.885,1.736,100000
1987,8,240.933,2.293,228.108,2.376,234.520,3.302,nan,nan,nan,nan,246.244,2.573,nan,nan,nan,nan,242.315,2.660,nan,nan,238.607,1.864,227.978,2.490,nan,nan,nan,nan,228.726,1.732,110000
1987,9,243.234,4.112,229.363,4.674,236.299,6.225,nan,nan,nan,nan,247.384,3.541,nan,nan,nan,nan,244.732,5.830,nan,nan,241.076,2.007,229.325,5.080,nan,nan,nan,nan,229.546,1.727,110000
1987,10,245.375,2.729,230.566,0.875,237.971,2.866,nan,nan,nan,nan,249.904,2.616,nan,nan,nan,nan,246.895,2.730,nan,nan,243.114,2.753,230.632,0.560,nan,nan,nan,nan,230.252,1.710,110000
1987,11,246.008,2.567,231.646,5.387,238.827,5.967,nan,nan,nan,nan,251.363,3.155,nan,nan,nan,nan,247.957,2.770,nan,nan,243.211,2.224,231.816,5.900,nan,nan,nan,nan,230.837,1.190,110000
1987,12,245.244,2.732,232.594,2.701,238.919,3.842,nan,nan,nan,nan,251.984,3.652,nan,nan,nan,nan,247.793,2.110,nan,nan,241.645,2.928,232.725,2.900,nan,nan,nan,nan,231.971,1.410,110000
1988,1,245.638,1.590,233.014,4.029,239.326,4.331,nan,nan,nan,nan,252.403,3.247,nan,nan,nan,nan,247.894,1.130,nan,nan,242.271,1.315,233.282,4.360,nan,nan,nan,nan,231.735,1.729,110000
1988,2,246.871,3.244,233.223,3.321,240.047,4.642,nan,nan,nan,nan,253.447,2.972,nan,nan,nan,nan,249.816,3.960,nan,nan,242.989,2.592,233.738,3.500,nan,nan,nan,nan,230.772,2.280,110000
1988,3,249.604,3.938,233.449,10.451,241.526,11.168,nan,nan,nan,nan,253.980,1.595,nan,nan,nan,nan,252.908,5.840,nan,nan,245.929,1.826,234.259,11.420,nan,nan,nan,nan,229.589,2.869,110000
1988,4,251.969,9.370,234.403,3.432,243.186,9.979,nan,nan,nan,nan,254.058,4.602,nan,nan,nan,nan,255.205,13.760,nan,nan,248.866,4.520,234.961,3.580,nan,nan,nan,nan,231.747,2.617,110000
1988,5,253.212,4.410,235.879,6.246,244.545,7.646,nan,nan,nan,nan,253.561,4.331,nan,nan,nan,nan,255.894,5.270,nan,nan,250.953,3.584,236.051,6.820,nan,nan,nan,nan,235.059,1.816,110000
1988,6,252.568,4.239,237.020,5.671,244.794,7.080,nan,nan,nan,nan,253.515,3.198,nan,nan,nan,nan,255.088,5.280,nan,nan,250.306,3.417,237.096,6.180,nan,nan,nan,nan,236.660,1.843,110000
1988,7,252.325,3.730,237.199,1.567,244.762,4.046,nan,nan,nan,nan,254.184,2.662,nan,nan,nan,nan,253.416,1.899,nan,nan,251.017,4.882,237.530,1.260,nan,nan,nan,nan,235.619,2.568,110000
1988,8,252.493,3.763,237.414,3.293,244.953,5.000,nan,nan,nan,nan,255.353,2.930,nan,nan,nan,nan,252.582,4.860,nan,nan,251.772,2.781,237.695,3.440,nan,nan,nan,nan,236.071,2.474,110000
1988,9,254.025,3.282,238.184,3.587,246.105,4.862,nan,nan,nan,nan,257.438,5.642,nan,nan,nan,nan,253.439,2.440,nan,nan,253.726,3.147,238.464,3.800,nan,nan,nan,nan,236.851,2.315,110000
1988,10,255.773,2.691,239.637,1.688,247.705,3.176,nan,nan,nan,nan,259.764,3.564,nan,nan,nan,nan,254.775,1.930,nan,nan,255.680,2.976,240.236,1.640,nan,nan,nan,nan,236.780,1.900,110000
1988,11,257.294,2.875,241.767,0.834,249.531,2.994,261.293,2.620,nan,nan,262.362,3.618,nan,nan,nan,nan,255.757,2.230,nan,nan,257.022,3.159,242.813,0.280,nan,nan,nan,nan,236.780,1.907,110000
1988,12,257.799,3.900,244.091,4.770,250.945,6.162,261.912,1.060,nan,nan,262.621,2.507,nan,nan,nan,nan,256.620,5.380,nan,nan,257.282,2.718,245.350,5.220,nan,nan,nan,nan,238.092,1.158,110000
1989,1,257.435,5.701,245.594,5.600,251.515,7.991,262.524,2.196,nan,nan,262.841,6.151,nan,nan,nan,nan,257.061,3.760,nan,nan,256.040,6.984,246.956,6.040,nan,nan,nan,nan,239.106,2.634,110000
1989,2,256.709,2.774,246.259,0.664,251.484,2.852,263.101,2.403,nan,nan,262.937,2.428,nan,nan,nan,nan,256.841,1.500,nan,nan,254.595,3.564,247.617,0.420,nan,nan,nan,nan,239.785,1.304,110000
1989,3,256.817,3.918,245.694,7.695,251.256,8.635,263.684,1.928,nan,nan,263.296,4.506,nan,nan,nan,nan,256.591,4.560,nan,nan,254.893,3.299,246.787,8.440,nan,nan,nan,nan,240.486,1.381,110000
1989,4,257.533,2.881,244.950,1.474,251.241,3.236,264.301,2.173,nan,nan,262.139,2.269,nan,nan,nan,nan,256.929,3.290,nan,nan,256.349,2.701,245.621,1.535,nan,nan,nan,nan,241.755,1.137,110000
1989,5,258.558,2.621,244.043,2.316,251.300,3.497,264.966,2.600,nan,nan,261.916,1.902,nan,nan,nan,nan,258.133,3.070,nan,nan,257.545,2.354,244.278,2.472,nan,nan,nan,nan,242.925,1.342,110000
1989,6,259.425,2.412,243.991,3.226,251.708,4.028,265.563,1.200,nan,nan,261.366,0.893,nan,nan,nan,nan,260.058,2.170,nan,nan,257.901,2.875,243.973,3.499,nan,nan,nan,nan,244.079,1.293,110000
1989,7,260.591,3.653,244.368,2.653,252.480,4.514,266.117,2.374,nan,nan,261.418,2.530,nan,nan,nan,nan,262.253,4.530,nan,nan,258.540,3.131,244.187,2.867,nan,nan,nan,nan,245.231,1.181,110000
1989,8,261.961,3.943,245.692,2.679,253.827,4.767,266.825,2.550,nan,nan,261.750,0.753,nan,nan,nan,nan,264.183,5.390,nan,nan,259.752,2.970,245.609,2.892,nan,nan,nan,nan,246.089,1.231,110000
1989,9,263.341,3.539,246.776,2.223,255.058,4.179,267.945,1.565,nan,nan,263.337,1.475,nan,nan,nan,nan,265.207,4.580,nan,nan,261.399,2.990,246.642,2.399,nan,nan,nan,nan,247.415,1.031,110000
1989,10,264.326,5.168,248.200,3.330,256.263,6.148,269.438,2.470,nan,nan,265.146,2.004,nan,nan,nan,nan,265.125,7.860,nan,nan,263.015,2.298,248.166,3.565,nan,nan,nan,nan,248.364,1.829,110000
1989,11,264.929,3.970,249.067,2.900,256.998,4.916,271.050,5.410,nan,nan,268.198,3.350,nan,nan,nan,nan,264.603,2.190,nan,nan,263.882,4.943,249.111,3.095,nan,nan,nan,nan,248.854,1.683,110000
1989,12,265.358,3.679,250.079,4.715,257.718,5.980,272.438,2.770,nan,nan,271.291,3.719,nan,nan,nan,nan,264.815,2.400,nan,nan,263.795,4.508,250.265,4.967,nan,nan,nan,nan,249.192,3.261,110000
1990,1,265.090,3.488,251.001,2.416,258.045,4.243,273.402,1.570,nan,nan,272.860,1.404,nan,nan,nan,nan,264.073,2.530,nan,nan,263.381,4.479,251.248,2.536,nan,nan,nan,nan,249.824,1.737,110000
1990,2,264.671,3.337,251.959,2.877,258.315,4.406,273.937,6.650,nan,nan,271.882,1.283,nan,nan,nan,nan,264.271,3.219,nan,nan,262.499,3.293,252.340,3.099,nan,nan,nan,nan,250.145,1.397,110000
1990,3,264.161,3.356,252.123,2.265,258.142,4.049,274.151,0.900,nan,nan,270.386,2.014,nan,nan,nan,nan,264.331,4.456,nan,nan,261.683,2.625,252.455,2.426,nan,nan,nan,nan,250.537,1.238,110000
1990,4,264.026,1.809,252.129,3.187,258.078,3.665,274.129,1.680,nan,nan,268.812,1.132,nan,nan,nan,nan,264.279,2.107,nan,nan,261.797,1.678,252.279,3.458,nan,nan,nan,nan,251.412,1.265,110000
1990,5,263.884,2.216,252.467,1.754,258.175,2.826,273.860,1.775,nan,nan,267.516,1.554,nan,nan,nan,nan,263.158,2.776,nan,nan,262.723,1.836,252.519,1.828,nan,nan,nan,nan,252.222,1.344,110000
1990,6,263.928,2.651,253.213,1.936,258.571,3.282,273.415,1.830,nan,nan,266.664,1.570,nan,nan,nan,nan,262.774,3.223,nan,nan,263.364,2.381,253.255,2.051,nan,nan,nan,nan,253.012,1.251,110000
1990,7,264.220,3.036,253.897,2.404,259.059,3.872,273.008,2.278,nan,nan,266.938,1.450,nan,nan,nan,nan,263.043,4.079,nan,nan,263.744,2.274,253.940,2.582,nan,nan,nan,nan,253.692,1.252,110000
1990,8,264.644,2.950,254.852,3.348,259.748,4.463,272.870,4.670,nan,nan,267.220,2.686,nan,nan,nan,nan,263.660,3.358,nan,nan,264.094,2.394,254.939,3.636,nan,nan,nan,nan,254.438,1.281,110000
1990,9,265.057,3.629,255.784,2.415,260.421,4.359,272.954,4.450,nan,nan,267.607,1.757,nan,nan,nan,nan,264.762,5.169,nan,nan,263.986,1.957,255.911,2.588,nan,nan,nan,nan,255.179,1.306,110000
1990,10,265.542,1.424,256.476,2.487,261.009,2.866,273.060,1.630,nan,nan,268.343,1.238,nan,nan,nan,nan,265.790,1.727,nan,nan,264.006,1.143,256.590,2.661,nan,nan,nan,nan,255.932,1.384,110000
1990,11,266.587,1.732,257.119,3.236,261.853,3.670,273.108,0.920,nan,nan,269.716,2.019,nan,nan,nan,nan,267.077,1.910,nan,nan,264.874,1.558,257.206,3.495,nan,nan,nan,nan,256.705,1.477,110000
1990,12,267.065,2.539,257.984,3.583,262.524,4.392,273.232,1.960,nan,nan,270.925,3.550,nan,nan,nan,nan,266.953,2.846,nan,nan,265.708,1.989,258.159,3.921,nan,nan,nan,nan,257.150,0.876,110000
1991,1,266.943,2.132,258.990,3.327,262.967,3.952,273.503,2.460,nan,nan,272.037,2.552,nan,nan,nan,nan,266.345,2.494,nan,nan,265.665,1.612,259.308,3.598,nan,nan,nan,nan,257.475,1.453,110000
1991,2,266.590,1.665,259.856,2.633,263.223,3.115,273.857,3.620,nan,nan,272.324,2.222,nan,nan,nan,nan,265.890,1.898,nan,nan,265.183,0.806,260.326,2.841,nan,nan,nan,nan,257.620,1.222,110000
1991,3,266.663,1.729,259.556,2.659,263.109,3.172,274.062,0.210,nan,nan,271.697,2.351,nan,nan,nan,nan,266.464,2.025,nan,nan,264.996,1.336,259.915,2.863,nan,nan,nan,nan,257.847,1.302,110000
1991,4,266.954,2.127,259.230,2.635,263.092,3.386,273.855,3.200,nan,nan,270.415,1.895,nan,nan,nan,nan,267.342,2.382,nan,nan,265.212,1.807,259.459,2.818,nan,nan,nan,nan,258.143,1.481,110000
1991,5,266.757,2.364,259.274,0.812,263.016,2.500,273.323,1.910,nan,nan,269.313,1.553,nan,nan,nan,nan,266.874,2.605,nan,nan,265.473,2.349,259.393,0.716,nan,nan,nan,nan,258.708,1.166,110000
1991,6,266.654,2.892,262.709,2.917,264.682,4.108,272.992,5.130,nan,nan,268.989,1.710,nan,nan,nan,nan,266.657,3.434,nan,nan,265.533,2.270,259.381,2.477,267.900,3.680,nan,nan,259.213,1.022,110000
1991,7,266.713,1.942,261.722,8.660,264.217,8.875,273.337,4.060,nan,nan,269.416,1.167,nan,nan,nan,nan,267.217,1.351,nan,nan,265.074,2.172,259.365,2.827,265.262,13.430,nan,nan,259.755,1.152,110000
1991,8,266.822,1.906,261.395,2.062,264.109,2.808,274.208,2.970,nan,nan,269.415,0.967,nan,nan,nan,nan,267.152,2.214,nan,nan,265.280,1.652,260.079,2.693,263.267,1.038,nan,nan,260.689,1.335,110000
1991,9,267.083,2.032,261.077,1.625,264.080,2.601,275.113,1.460,nan,nan,269.854,1.180,nan,nan,nan,nan,266.767,2.846,nan,nan,265.966,1.307,260.355,2.129,261.912,0.710,nan,nan,261.404,1.255,110000
1991,10,267.966,1.868,260.919,1.888,264.443,2.656,275.750,1.630,nan,nan,271.273,1.660,nan,nan,nan,nan,267.938,2.342,nan,nan,266.516,1.453,260.588,2.479,261.192,0.910,nan,nan,261.480,1.215,110000
1991,11,269.237,3.325,260.974,2.273,265.106,4.027,276.149,13.740,nan,nan,273.016,1.758,nan,nan,nan,nan,269.947,1.829,nan,nan,267.162,1.614,260.636,2.676,261.268,1.907,nan,nan,261.485,1.159,110000
1991,12,269.550,1.602,261.140,2.875,265.345,3.291,276.408,2.390,nan,nan,274.393,2.679,nan,nan,nan,nan,269.640,1.834,nan,nan,267.742,0.763,260.621,3.640,261.642,1.964,nan,nan,261.742,0.966,110000
1992,1,269.447,2.392,261.634,2.242,265.540,3.279,276.559,3.150,nan,nan,274.181,2.584,nan,nan,nan,nan,269.227,3.186,nan,nan,267.892,1.232,261.300,2.046,261.948,2.689,nan,nan,262.053,0.920,110000
1992,2,269.161,1.649,262.267,3.708,265.714,4.058,276.545,1.270,nan,nan,273.537,2.160,nan,nan,nan,nan,268.837,1.471,nan,nan,267.745,1.683,262.287,4.303,262.256,3.329,nan,nan,262.210,0.967,110000
1992,3,269.335,2.821,262.592,2.855,265.964,4.013,276.328,0.710,nan,nan,272.730,1.729,nan,nan,nan,nan,269.028,3.814,nan,nan,268.164,2.104,262.651,3.246,262.466,2.642,nan,nan,262.786,1.064,110000
1992,4,269.362,1.737,262.609,3.028,265.985,3.491,276.021,2.880,nan,nan,273.187,1.541,nan,nan,nan,nan,268.883,1.721,nan,nan,268.265,1.650,262.582,3.692,262.535,2.310,nan,nan,263.013,1.483,110000
1992,5,269.858,2.417,262.695,1.071,266.277,2.644,275.957,3.920,nan,nan,272.589,1.305,nan,nan,nan,nan,270.104,2.201,nan,nan,268.471,2.589,262.684,0.507,262.633,1.390,nan,nan,262.984,1.569,110000
1992,6,269.984,1.896,262.907,2.219,266.445,2.919,276.312,3.280,nan,nan,271.927,1.244,nan,nan,nan,nan,270.513,2.002,nan,nan,268.525,1.748,262.835,2.899,262.974,1.230,nan,nan,263.004,1.033,110000
1992,7,269.872,1.791,263.507,2.859,266.690,3.373,276.897,2.675,nan,nan,270.893,1.895,nan,nan,nan,nan,270.509,2.194,nan,nan,268.471,1.206,263.302,3.851,263.773,1.288,nan,nan,263.490,0.844,110000
1992,8,269.802,1.644,264.152,2.487,266.977,2.981,277.404,1.944,nan,nan,270.549,1.696,nan,nan,nan,nan,270.659,2.007,nan,nan,268.230,1.220,263.649,3.470,264.792,0.400,nan,nan,264.162,0.878,110000
1992,9,270.397,2.569,264.606,2.669,267.501,3.704,277.780,2.760,nan,nan,270.987,1.243,nan,nan,nan,nan,272.053,3.528,nan,nan,268.233,1.703,263.921,2.526,265.467,3.140,nan,nan,264.655,0.672,110000
1992,10,270.970,2.050,264.712,2.263,267.841,3.054,278.050,2.605,nan,nan,271.872,1.638,nan,nan,nan,nan,273.222,2.376,nan,nan,268.277,1.771,263.985,2.901,265.662,1.410,nan,nan,264.636,1.065,110000
1992,11,271.008,2.268,265.047,1.860,268.028,2.933,278.251,5.160,nan,nan,273.154,2.207,nan,nan,nan,nan,272.596,2.132,nan,nan,268.559,1.923,264.663,2.196,265.614,1.522,nan,nan,264.766,1.106,110000
1992,12,271.362,2.079,265.631,2.170,268.496,3.005,278.383,2.548,nan,nan,274.371,3.255,nan,nan,nan,nan,271.447,2.285,nan,nan,269.957,1.403,265.981,1.114,265.342,3.110,nan,nan,265.036,1.655,110000
1993,1,272.197,2.178,265.466,2.230,268.832,3.117,278.384,3.106,nan,nan,275.665,2.235,nan,nan,nan,nan,271.657,1.351,nan,nan,271.275,2.570,266.330,1.655,264.577,2.930,nan,nan,264.666,1.465,110000
